video_id,class_id,gloss,subset,feature_path
05987,1632,berry,train,features_npy/05987.npy
05988,1632,berry,train,features_npy/05988.npy
05989,1632,berry,train,features_npy/05989.npy
05992,1632,berry,train,features_npy/05992.npy
05998,1633,beside,train,features_npy/05998.npy
05999,1633,beside,train,features_npy/05999.npy
06001,1633,beside,train,features_npy/06001.npy
06002,1633,beside,train,features_npy/06002.npy
06007,1633,beside,val,features_npy/06007.npy
06021,820,best,train,features_npy/06021.npy
06022,820,best,train,features_npy/06022.npy
06023,820,best,val,features_npy/06023.npy
06025,820,best,val,features_npy/06025.npy
06029,820,best,train,features_npy/06029.npy
06045,821,bet,train,features_npy/06045.npy
06046,821,bet,val,features_npy/06046.npy
06047,821,bet,train,features_npy/06047.npy
06049,821,bet,train,features_npy/06049.npy
06052,821,bet,train,features_npy/06052.npy
06066,360,better,train,features_npy/06066.npy
06067,360,better,train,features_npy/06067.npy
06069,360,better,train,features_npy/06069.npy
06075,360,better,train,features_npy/06075.npy
06081,1634,between,train,features_npy/06081.npy
06082,1634,between,train,features_npy/06082.npy
06083,1634,between,train,features_npy/06083.npy
06085,1634,between,train,features_npy/06085.npy
06087,1634,between,train,features_npy/06087.npy
06120,1315,b,test,features_npy/06120.npy
06122,1315,b,val,features_npy/06122.npy
06124,1315,b,train,features_npy/06124.npy
06137,1320,bible,test,features_npy/06137.npy
06138,1320,bible,train,features_npy/06138.npy
06140,1320,bible,train,features_npy/06140.npy
06146,1320,bible,val,features_npy/06146.npy
06159,822,bicycle,train,features_npy/06159.npy
06160,822,bicycle,train,features_npy/06160.npy
06161,822,bicycle,val,features_npy/06161.npy
06163,822,bicycle,train,features_npy/06163.npy
06165,822,bicycle,train,features_npy/06165.npy
06192,491,big,train,features_npy/06192.npy
06193,491,big,val,features_npy/06193.npy
06194,491,big,test,features_npy/06194.npy
06199,491,big,train,features_npy/06199.npy
06200,491,big,val,features_npy/06200.npy
06202,491,big,train,features_npy/06202.npy
06214,1321,bike,val,features_npy/06214.npy
06215,1321,bike,train,features_npy/06215.npy
06216,1321,bike,val,features_npy/06216.npy
06218,1321,bike,train,features_npy/06218.npy
06299,1635,binoculars,train,features_npy/06299.npy
06300,1635,binoculars,train,features_npy/06300.npy
06302,1635,binoculars,train,features_npy/06302.npy
06313,823,biology,val,features_npy/06313.npy
06314,823,biology,train,features_npy/06314.npy
06315,823,biology,val,features_npy/06315.npy
06317,823,biology,train,features_npy/06317.npy
06319,823,biology,train,features_npy/06319.npy
06330,53,bird,val,features_npy/06330.npy
06331,53,bird,train,features_npy/06331.npy
06332,53,bird,train,features_npy/06332.npy
06333,53,bird,train,features_npy/06333.npy
06334,53,bird,train,features_npy/06334.npy
06335,53,bird,test,features_npy/06335.npy
06337,53,bird,train,features_npy/06337.npy
06343,53,bird,train,features_npy/06343.npy
06359,78,birthday,train,features_npy/06359.npy
06360,78,birthday,test,features_npy/06360.npy
06363,78,birthday,train,features_npy/06363.npy
06365,78,birthday,train,features_npy/06365.npy
06371,78,birthday,train,features_npy/06371.npy
06372,1054,birth,val,features_npy/06372.npy
06373,1054,birth,test,features_npy/06373.npy
06375,1054,birth,train,features_npy/06375.npy
06379,1054,birth,train,features_npy/06379.npy
06409,651,bite,train,features_npy/06409.npy
06410,651,bite,train,features_npy/06410.npy
06411,651,bite,train,features_npy/06411.npy
06414,651,bite,val,features_npy/06414.npy
06419,651,bite,test,features_npy/06419.npy
06428,492,bitter,train,features_npy/06428.npy
06429,492,bitter,train,features_npy/06429.npy
06430,492,bitter,val,features_npy/06430.npy
06431,492,bitter,test,features_npy/06431.npy
06432,492,bitter,test,features_npy/06432.npy
06435,492,bitter,train,features_npy/06435.npy
06436,492,bitter,train,features_npy/06436.npy
06439,492,bitter,train,features_npy/06439.npy
06471,19,black,train,features_npy/06471.npy
06472,19,black,train,features_npy/06472.npy
06473,19,black,train,features_npy/06473.npy
06474,19,black,train,features_npy/06474.npy
06476,19,black,val,features_npy/06476.npy
06477,19,black,train,features_npy/06477.npy
06478,19,black,train,features_npy/06478.npy
06486,19,black,train,features_npy/06486.npy
06528,652,blame,val,features_npy/06528.npy
06529,652,blame,train,features_npy/06529.npy
06532,652,blame,train,features_npy/06532.npy
06533,652,blame,train,features_npy/06533.npy
06536,652,blame,train,features_npy/06536.npy
06551,143,blanket,train,features_npy/06551.npy
06552,143,blanket,train,features_npy/06552.npy
06553,143,blanket,test,features_npy/06553.npy
06554,143,blanket,train,features_npy/06554.npy
06555,143,blanket,train,features_npy/06555.npy
06558,143,blanket,val,features_npy/06558.npy
06559,143,blanket,train,features_npy/06559.npy
06563,143,blanket,train,features_npy/06563.npy
06613,1322,blend,test,features_npy/06613.npy
06614,1322,blend,train,features_npy/06614.npy
06615,1322,blend,train,features_npy/06615.npy
06618,1322,blend,val,features_npy/06618.npy
06620,1322,blend,train,features_npy/06620.npy
06625,1055,bless,train,features_npy/06625.npy
06626,1055,bless,train,features_npy/06626.npy
06628,1055,bless,val,features_npy/06628.npy
06629,1055,bless,train,features_npy/06629.npy
06631,1055,bless,train,features_npy/06631.npy
06649,361,blind,train,features_npy/06649.npy
06650,361,blind,train,features_npy/06650.npy
06651,361,blind,train,features_npy/06651.npy
06652,361,blind,test,features_npy/06652.npy
06654,361,blind,test,features_npy/06654.npy
06655,361,blind,val,features_npy/06655.npy
06658,361,blind,train,features_npy/06658.npy
06733,1056,blood,train,features_npy/06733.npy
06734,1056,blood,val,features_npy/06734.npy
06736,1056,blood,train,features_npy/06736.npy
06738,1056,blood,train,features_npy/06738.npy
06787,1636,blow,test,features_npy/06787.npy
06788,1636,blow,val,features_npy/06788.npy
06789,1636,blow,train,features_npy/06789.npy
06792,1636,blow,train,features_npy/06792.npy
06794,1636,blow,train,features_npy/06794.npy
06832,33,blue,train,features_npy/06832.npy
06833,33,blue,train,features_npy/06833.npy
06834,33,blue,train,features_npy/06834.npy
06835,33,blue,train,features_npy/06835.npy
06839,33,blue,train,features_npy/06839.npy
06845,33,blue,test,features_npy/06845.npy
06922,1637,boast,test,features_npy/06922.npy
06923,1637,boast,val,features_npy/06923.npy
06925,1637,boast,train,features_npy/06925.npy
06928,1637,boast,train,features_npy/06928.npy
06930,653,boat,test,features_npy/06930.npy
06931,653,boat,train,features_npy/06931.npy
06932,653,boat,train,features_npy/06932.npy
06933,653,boat,train,features_npy/06933.npy
06935,653,boat,val,features_npy/06935.npy
06937,653,boat,train,features_npy/06937.npy
06948,654,body,val,features_npy/06948.npy
06949,654,body,test,features_npy/06949.npy
06951,654,body,train,features_npy/06951.npy
06954,654,body,val,features_npy/06954.npy
06968,1638,boil,train,features_npy/06968.npy
06969,1638,boil,train,features_npy/06969.npy
06972,1638,boil,train,features_npy/06972.npy
06976,1638,boil,val,features_npy/06976.npy
07033,1323,bone,train,features_npy/07033.npy
07036,1323,bone,val,features_npy/07036.npy
07038,1323,bone,train,features_npy/07038.npy
07068,0,book,train,features_npy/07068.npy
07069,0,book,train,features_npy/07069.npy
07070,0,book,train,features_npy/07070.npy
07074,0,book,train,features_npy/07074.npy
07099,0,book,val,features_npy/07099.npy
07113,1639,bookshelf,test,features_npy/07113.npy
07118,1639,bookshelf,train,features_npy/07118.npy
07121,1639,bookshelf,train,features_npy/07121.npy
07127,1640,bookstore,train,features_npy/07127.npy
07128,1640,bookstore,train,features_npy/07128.npy
07130,1640,bookstore,train,features_npy/07130.npy
07131,1640,bookstore,train,features_npy/07131.npy
07163,1057,boots,val,features_npy/07163.npy
07173,1057,boots,test,features_npy/07173.npy
07191,362,bored,train,features_npy/07191.npy
07192,362,bored,test,features_npy/07192.npy
07196,362,bored,train,features_npy/07196.npy
07197,362,bored,train,features_npy/07197.npy
07198,362,bored,train,features_npy/07198.npy
07203,362,bored,train,features_npy/07203.npy
07227,655,borrow,train,features_npy/07227.npy
07228,655,borrow,test,features_npy/07228.npy
07230,655,borrow,train,features_npy/07230.npy
07231,655,borrow,train,features_npy/07231.npy
07234,655,borrow,train,features_npy/07234.npy
07237,656,boss,train,features_npy/07237.npy
07238,656,boss,train,features_npy/07238.npy
07239,656,boss,train,features_npy/07239.npy
07243,656,boss,train,features_npy/07243.npy
07245,656,boss,train,features_npy/07245.npy
07247,656,boss,train,features_npy/07247.npy
07260,657,bother,train,features_npy/07260.npy
07261,657,bother,test,features_npy/07261.npy
07262,657,bother,train,features_npy/07262.npy
07264,657,bother,train,features_npy/07264.npy
07265,657,bother,train,features_npy/07265.npy
07266,657,bother,val,features_npy/07266.npy
07269,657,bother,val,features_npy/07269.npy
07271,493,both,train,features_npy/07271.npy
07272,493,both,train,features_npy/07272.npy
07274,493,both,val,features_npy/07274.npy
07277,493,both,train,features_npy/07277.npy
07286,658,bottle,val,features_npy/07286.npy
07287,658,bottle,test,features_npy/07287.npy
07288,658,bottle,train,features_npy/07288.npy
07290,658,bottle,train,features_npy/07290.npy
07292,658,bottle,val,features_npy/07292.npy
07297,659,bottom,train,features_npy/07297.npy
07298,659,bottom,train,features_npy/07298.npy
07299,659,bottom,train,features_npy/07299.npy
07300,659,bottom,val,features_npy/07300.npy
07301,659,bottom,train,features_npy/07301.npy
07303,659,bottom,val,features_npy/07303.npy
07304,659,bottom,train,features_npy/07304.npy
07309,659,bottom,train,features_npy/07309.npy
07371,363,bowl,train,features_npy/07371.npy
07372,363,bowl,test,features_npy/07372.npy
07373,363,bowl,train,features_npy/07373.npy
07375,363,bowl,val,features_npy/07375.npy
07382,363,bowl,train,features_npy/07382.npy
07388,34,bowling,val,features_npy/07388.npy
07389,34,bowling,train,features_npy/07389.npy
07390,34,bowling,train,features_npy/07390.npy
07391,34,bowling,train,features_npy/07391.npy
07392,34,bowling,train,features_npy/07392.npy
07393,34,bowling,train,features_npy/07393.npy
07394,34,bowling,train,features_npy/07394.npy
07397,34,bowling,train,features_npy/07397.npy
07398,34,bowling,val,features_npy/07398.npy
07399,34,bowling,train,features_npy/07399.npy
07400,34,bowling,test,features_npy/07400.npy
07417,364,box,train,features_npy/07417.npy
07418,364,box,train,features_npy/07418.npy
07420,364,box,test,features_npy/07420.npy
07421,364,box,train,features_npy/07421.npy
07424,364,box,train,features_npy/07424.npy
07430,1641,boxing,val,features_npy/07430.npy
07431,1641,boxing,train,features_npy/07431.npy
07433,1641,boxing,train,features_npy/07433.npy
07435,1641,boxing,train,features_npy/07435.npy
07440,824,boyfriend,train,features_npy/07440.npy
07441,824,boyfriend,val,features_npy/07441.npy
07443,824,boyfriend,train,features_npy/07443.npy
07445,824,boyfriend,val,features_npy/07445.npy
07451,824,boyfriend,train,features_npy/07451.npy
07452,187,boy,train,features_npy/07452.npy
07453,187,boy,val,features_npy/07453.npy
07454,187,boy,test,features_npy/07454.npy
07455,187,boy,train,features_npy/07455.npy
07458,187,boy,train,features_npy/07458.npy
07462,187,boy,test,features_npy/07462.npy
07470,365,bracelet,train,features_npy/07470.npy
07471,365,bracelet,train,features_npy/07471.npy
07472,365,bracelet,test,features_npy/07472.npy
07473,365,bracelet,train,features_npy/07473.npy
07475,365,bracelet,val,features_npy/07475.npy
07479,365,bracelet,train,features_npy/07479.npy
07492,660,brag,train,features_npy/07492.npy
07493,660,brag,train,features_npy/07493.npy
07495,660,brag,train,features_npy/07495.npy
07498,660,brag,train,features_npy/07498.npy
07499,1324,bra,train,features_npy/07499.npy
07500,1324,bra,train,features_npy/07500.npy
07502,1324,bra,train,features_npy/07502.npy
07506,1642,braid,test,features_npy/07506.npy
07509,1642,braid,train,features_npy/07509.npy
07510,1642,braid,train,features_npy/07510.npy
07515,1642,braid,train,features_npy/07515.npy
07527,1643,brain,val,features_npy/07527.npy
07528,1643,brain,train,features_npy/07528.npy
07530,1643,brain,train,features_npy/07530.npy
07532,1643,brain,train,features_npy/07532.npy
07575,1058,brave,train,features_npy/07575.npy
07576,1058,brave,val,features_npy/07576.npy
07578,1058,brave,train,features_npy/07578.npy
07580,1058,brave,train,features_npy/07580.npy
07595,366,bread,train,features_npy/07595.npy
07596,366,bread,train,features_npy/07596.npy
07597,366,bread,train,features_npy/07597.npy
07598,366,bread,train,features_npy/07598.npy
07600,366,bread,train,features_npy/07600.npy
07604,366,bread,train,features_npy/07604.npy
07612,1644,breakdown,train,features_npy/07612.npy
07613,1644,breakdown,val,features_npy/07613.npy
07618,1644,breakdown,train,features_npy/07618.npy
07624,1645,breakfast,test,features_npy/07624.npy
07625,1645,breakfast,val,features_npy/07625.npy
07626,1645,breakfast,train,features_npy/07626.npy
07628,1645,breakfast,train,features_npy/07628.npy
07630,1645,breakfast,train,features_npy/07630.npy
07632,825,break,train,features_npy/07632.npy
07634,825,break,train,features_npy/07634.npy
07637,825,break,train,features_npy/07637.npy
07642,825,break,train,features_npy/07642.npy
07676,1059,breathe,train,features_npy/07676.npy
07677,1059,breathe,train,features_npy/07677.npy
07678,1059,breathe,val,features_npy/07678.npy
07680,1059,breathe,train,features_npy/07680.npy
07682,1059,breathe,train,features_npy/07682.npy
07601,366,bread,test,features_npy/07601.npy
07699,1646,breeze,test,features_npy/07699.npy
07702,1646,breeze,train,features_npy/07702.npy
07703,1646,breeze,train,features_npy/07703.npy
07706,1646,breeze,train,features_npy/07706.npy
07716,1647,bribe,val,features_npy/07716.npy
07718,1647,bribe,train,features_npy/07718.npy
07721,1647,bribe,train,features_npy/07721.npy
07751,826,bridge,train,features_npy/07751.npy
07753,826,bridge,val,features_npy/07753.npy
07757,826,bridge,train,features_npy/07757.npy
07765,1325,brief,val,features_npy/07765.npy
07766,1325,brief,test,features_npy/07766.npy
07767,1325,brief,train,features_npy/07767.npy
07769,1325,brief,train,features_npy/07769.npy
07772,1325,brief,train,features_npy/07772.npy
07779,1060,bright,train,features_npy/07779.npy
07780,1060,bright,val,features_npy/07780.npy
07782,1060,bright,test,features_npy/07782.npy
07781,1060,bright,train,features_npy/07781.npy
07787,1060,bright,train,features_npy/07787.npy
07791,1060,bright,val,features_npy/07791.npy
07806,264,bring,train,features_npy/07806.npy
07807,264,bring,train,features_npy/07807.npy
07808,264,bring,train,features_npy/07808.npy
07810,264,bring,val,features_npy/07810.npy
07811,264,bring,test,features_npy/07811.npy
07815,264,bring,train,features_npy/07815.npy
07861,1648,brochure,val,features_npy/07861.npy
07862,1648,brochure,train,features_npy/07862.npy
07864,1648,brochure,train,features_npy/07864.npy
07866,1648,brochure,train,features_npy/07866.npy
07872,1326,broke,val,features_npy/07872.npy
07873,1326,broke,val,features_npy/07873.npy
07875,1326,broke,train,features_npy/07875.npy
07879,1326,broke,test,features_npy/07879.npy
07886,1326,broke,train,features_npy/07886.npy
07932,107,brother,train,features_npy/07932.npy
07933,107,brother,train,features_npy/07933.npy
07934,107,brother,train,features_npy/07934.npy
07935,107,brother,train,features_npy/07935.npy
07936,107,brother,train,features_npy/07936.npy
07937,107,brother,train,features_npy/07937.npy
07938,107,brother,val,features_npy/07938.npy
07940,107,brother,train,features_npy/07940.npy
07943,107,brother,train,features_npy/07943.npy
07960,79,brown,train,features_npy/07960.npy
07961,79,brown,train,features_npy/07961.npy
07962,79,brown,train,features_npy/07962.npy
07963,79,brown,train,features_npy/07963.npy
07966,79,brown,train,features_npy/07966.npy
07973,79,brown,val,features_npy/07973.npy
08000,827,brush,test,features_npy/08000.npy
08001,827,brush,train,features_npy/08001.npy
08005,827,brush,train,features_npy/08005.npy
08006,827,brush,val,features_npy/08006.npy
08012,827,brush,train,features_npy/08012.npy
08087,1649,buffalo,test,features_npy/08087.npy
08088,1649,buffalo,val,features_npy/08088.npy
08089,1649,buffalo,train,features_npy/08089.npy
08093,1649,buffalo,train,features_npy/08093.npy
08095,1649,buffalo,train,features_npy/08095.npy
08107,1327,bug,train,features_npy/08107.npy
08111,1327,bug,val,features_npy/08111.npy
08114,1327,bug,test,features_npy/08114.npy
08119,661,build,val,features_npy/08119.npy
08120,661,build,train,features_npy/08120.npy
08121,661,build,test,features_npy/08121.npy
08123,661,build,train,features_npy/08123.npy
08127,661,build,train,features_npy/08127.npy
08130,828,building,val,features_npy/08130.npy
08131,828,building,val,features_npy/08131.npy
08132,828,building,train,features_npy/08132.npy
08134,828,building,test,features_npy/08134.npy
08135,828,building,train,features_npy/08135.npy
08166,1061,bull,train,features_npy/08166.npy
08167,1061,bull,train,features_npy/08167.npy
08168,1061,bull,train,features_npy/08168.npy
08170,1061,bull,val,features_npy/08170.npy
08174,1061,bull,train,features_npy/08174.npy
08179,1328,bully,val,features_npy/08179.npy
08180,1328,bully,test,features_npy/08180.npy
08182,1328,bully,train,features_npy/08182.npy
08183,1328,bully,train,features_npy/08183.npy
08185,1328,bully,val,features_npy/08185.npy
08187,1328,bully,train,features_npy/08187.npy
08302,1650,burp,val,features_npy/08302.npy
08303,1650,burp,train,features_npy/08303.npy
08305,1650,burp,train,features_npy/08305.npy
08308,1650,burp,train,features_npy/08308.npy
08338,1651,bush,test,features_npy/08338.npy
08339,1651,bush,val,features_npy/08339.npy
08340,1651,bush,train,features_npy/08340.npy
08341,1651,bush,train,features_npy/08341.npy
08343,1651,bush,train,features_npy/08343.npy
08345,1651,bush,train,features_npy/08345.npy
08346,662,bus,train,features_npy/08346.npy
08347,662,bus,val,features_npy/08347.npy
08349,662,bus,train,features_npy/08349.npy
08352,662,bus,val,features_npy/08352.npy
08355,662,bus,test,features_npy/08355.npy
08368,188,business,train,features_npy/08368.npy
08369,188,business,train,features_npy/08369.npy
08370,188,business,train,features_npy/08370.npy
08372,188,business,train,features_npy/08372.npy
08373,188,business,val,features_npy/08373.npy
08379,188,business,test,features_npy/08379.npy
08411,829,busy,train,features_npy/08411.npy
08412,829,busy,train,features_npy/08412.npy
08417,829,busy,train,features_npy/08417.npy
08420,829,busy,val,features_npy/08420.npy
08424,80,but,train,features_npy/08424.npy
08425,80,but,test,features_npy/08425.npy
08426,80,but,val,features_npy/08426.npy
08429,80,but,test,features_npy/08429.npy
08431,80,but,train,features_npy/08431.npy
08437,80,but,train,features_npy/08437.npy
08442,1062,butterfly,train,features_npy/08442.npy
08443,1062,butterfly,val,features_npy/08443.npy
08445,1062,butterfly,train,features_npy/08445.npy
08447,1062,butterfly,train,features_npy/08447.npy
08448,663,butter,val,features_npy/08448.npy
08449,663,butter,test,features_npy/08449.npy
08450,663,butter,train,features_npy/08450.npy
08452,663,butter,train,features_npy/08452.npy
08455,663,butter,train,features_npy/08455.npy
08468,1329,button,train,features_npy/08468.npy
08470,1329,button,train,features_npy/08470.npy
08472,1329,button,val,features_npy/08472.npy
08474,1329,button,train,features_npy/08474.npy
08482,144,buy,train,features_npy/08482.npy
08483,144,buy,train,features_npy/08483.npy
08484,144,buy,val,features_npy/08484.npy
08485,144,buy,train,features_npy/08485.npy
08486,144,buy,train,features_npy/08486.npy
08488,144,buy,train,features_npy/08488.npy
08492,144,buy,train,features_npy/08492.npy
08510,1652,bye,test,features_npy/08510.npy
08512,1652,bye,train,features_npy/08512.npy
08514,1652,bye,train,features_npy/08514.npy
08515,1652,bye,train,features_npy/08515.npy
08517,1652,bye,train,features_npy/08517.npy
08533,1330,cabbage,train,features_npy/08533.npy
08535,1330,cabbage,train,features_npy/08535.npy
08536,1330,cabbage,val,features_npy/08536.npy
08538,1330,cabbage,train,features_npy/08538.npy
08543,1331,cabinet,train,features_npy/08543.npy
08544,1331,cabinet,train,features_npy/08544.npy
08545,1331,cabinet,train,features_npy/08545.npy
08546,1331,cabinet,val,features_npy/08546.npy
08547,1331,cabinet,train,features_npy/08547.npy
08587,367,cafeteria,train,features_npy/08587.npy
08588,367,cafeteria,train,features_npy/08588.npy
08589,367,cafeteria,train,features_npy/08589.npy
08590,367,cafeteria,test,features_npy/08590.npy
08592,367,cafeteria,test,features_npy/08592.npy
08593,367,cafeteria,val,features_npy/08593.npy
08595,367,cafeteria,train,features_npy/08595.npy
08612,494,cake,train,features_npy/08612.npy
08613,494,cake,train,features_npy/08613.npy
08614,494,cake,train,features_npy/08614.npy
08618,494,cake,train,features_npy/08618.npy
08621,494,cake,val,features_npy/08621.npy
08624,1332,calculate,val,features_npy/08624.npy
08625,1332,calculate,test,features_npy/08625.npy
08626,1332,calculate,train,features_npy/08626.npy
08627,1332,calculate,train,features_npy/08627.npy
08628,1332,calculate,train,features_npy/08628.npy
08631,1332,calculate,train,features_npy/08631.npy
08633,1332,calculate,train,features_npy/08633.npy
08635,1333,calculator,test,features_npy/08635.npy
08636,1333,calculator,train,features_npy/08636.npy
08637,1333,calculator,train,features_npy/08637.npy
08639,1333,calculator,val,features_npy/08639.npy
08641,1333,calculator,train,features_npy/08641.npy
08643,1334,calculus,test,features_npy/08643.npy
08644,1334,calculus,train,features_npy/08644.npy
08645,1334,calculus,train,features_npy/08645.npy
08647,1334,calculus,val,features_npy/08647.npy
08649,1334,calculus,train,features_npy/08649.npy
08670,495,california,train,features_npy/08670.npy
08671,495,california,train,features_npy/08671.npy
08672,495,california,val,features_npy/08672.npy
08673,495,california,test,features_npy/08673.npy
08674,495,california,test,features_npy/08674.npy
08676,495,california,train,features_npy/08676.npy
08677,495,california,train,features_npy/08677.npy
08680,495,california,train,features_npy/08680.npy
08689,145,call,train,features_npy/08689.npy
08690,145,call,train,features_npy/08690.npy
08691,145,call,train,features_npy/08691.npy
08692,145,call,train,features_npy/08692.npy
08694,145,call,val,features_npy/08694.npy
08701,145,call,test,features_npy/08701.npy
08702,145,call,train,features_npy/08702.npy
08706,145,call,test,features_npy/08706.npy
08707,145,call,val,features_npy/08707.npy
08713,145,call,train,features_npy/08713.npy
08745,664,calm,train,features_npy/08745.npy
08746,664,calm,train,features_npy/08746.npy
08747,664,calm,test,features_npy/08747.npy
08748,664,calm,train,features_npy/08748.npy
08749,664,calm,train,features_npy/08749.npy
08752,664,calm,val,features_npy/08752.npy
08755,664,calm,val,features_npy/08755.npy
08772,1653,camel,test,features_npy/08772.npy
08774,1653,camel,train,features_npy/08774.npy
08773,1653,camel,val,features_npy/08773.npy
08780,1653,camel,train,features_npy/08780.npy
08783,830,camera,val,features_npy/08783.npy
08784,830,camera,train,features_npy/08784.npy
08786,830,camera,test,features_npy/08786.npy
08791,830,camera,train,features_npy/08791.npy
08817,831,camp,val,features_npy/08817.npy
08818,831,camp,train,features_npy/08818.npy
08819,831,camp,val,features_npy/08819.npy
08820,831,camp,train,features_npy/08820.npy
08823,831,camp,train,features_npy/08823.npy
08824,1335,camping,test,features_npy/08824.npy
08825,1335,camping,train,features_npy/08825.npy
08827,1335,camping,train,features_npy/08827.npy
08830,1335,camping,train,features_npy/08830.npy
08841,496,canada,train,features_npy/08841.npy
08842,496,canada,train,features_npy/08842.npy
08843,496,canada,train,features_npy/08843.npy
08844,496,canada,val,features_npy/08844.npy
08846,496,canada,test,features_npy/08846.npy
08849,496,canada,train,features_npy/08849.npy
08859,665,cancel,val,features_npy/08859.npy
08860,665,cancel,train,features_npy/08860.npy
08861,665,cancel,test,features_npy/08861.npy
08862,665,cancel,train,features_npy/08862.npy
08863,665,cancel,train,features_npy/08863.npy
08865,665,cancel,train,features_npy/08865.npy
08866,665,cancel,val,features_npy/08866.npy
08868,665,cancel,train,features_npy/08868.npy
08889,1654,candidate,val,features_npy/08889.npy
08890,1654,candidate,train,features_npy/08890.npy
08891,1654,candidate,train,features_npy/08891.npy
08893,1654,candidate,train,features_npy/08893.npy
08894,1654,candidate,train,features_npy/08894.npy
08898,666,candle,train,features_npy/08898.npy
08899,666,candle,test,features_npy/08899.npy
08900,666,candle,train,features_npy/08900.npy
08902,666,candle,train,features_npy/08902.npy
08905,666,candle,train,features_npy/08905.npy
08915,8,candy,test,features_npy/08915.npy
08916,8,candy,train,features_npy/08916.npy
08917,8,candy,train,features_npy/08917.npy
08918,8,candy,val,features_npy/08918.npy
08919,8,candy,train,features_npy/08919.npy
08920,8,candy,train,features_npy/08920.npy
08921,8,candy,train,features_npy/08921.npy
08924,8,candy,train,features_npy/08924.npy
08925,8,candy,test,features_npy/08925.npy
08929,8,candy,val,features_npy/08929.npy
08935,35,can,train,features_npy/08935.npy
08936,35,can,train,features_npy/08936.npy
08937,35,can,train,features_npy/08937.npy
08938,35,can,train,features_npy/08938.npy
08942,35,can,train,features_npy/08942.npy
08944,35,can,train,features_npy/08944.npy
08955,35,can,train,features_npy/08955.npy
08967,1655,cannot,train,features_npy/08967.npy
08968,1655,cannot,train,features_npy/08968.npy
08970,1655,cannot,val,features_npy/08970.npy
08972,1655,cannot,train,features_npy/08972.npy
08974,1655,cannot,train,features_npy/08974.npy
08979,1336,canoe,train,features_npy/08979.npy
08980,1336,canoe,train,features_npy/08980.npy
08983,1336,canoe,val,features_npy/08983.npy
08985,1336,canoe,train,features_npy/08985.npy
09078,1656,captain,test,features_npy/09078.npy
09081,1656,captain,train,features_npy/09081.npy
09085,1656,captain,train,features_npy/09085.npy
09087,832,caption,train,features_npy/09087.npy
09088,832,caption,train,features_npy/09088.npy
09091,832,caption,train,features_npy/09091.npy
09092,832,caption,train,features_npy/09092.npy
09093,832,caption,test,features_npy/09093.npy
09095,832,caption,train,features_npy/09095.npy
09126,1063,card,val,features_npy/09126.npy
09127,1063,card,train,features_npy/09127.npy
09128,1063,card,test,features_npy/09128.npy
09130,1063,card,train,features_npy/09130.npy
09131,1063,card,train,features_npy/09131.npy
09137,1063,card,train,features_npy/09137.npy
09138,1063,card,val,features_npy/09138.npy
09151,667,cards,train,features_npy/09151.npy
09153,667,cards,val,features_npy/09153.npy
09155,667,cards,train,features_npy/09155.npy
09179,189,careful,val,features_npy/09179.npy
09180,189,careful,test,features_npy/09180.npy
09181,189,careful,train,features_npy/09181.npy
09182,189,careful,train,features_npy/09182.npy
09185,189,careful,val,features_npy/09185.npy
09186,189,careful,train,features_npy/09186.npy
09188,189,careful,test,features_npy/09188.npy
09197,833,care,train,features_npy/09197.npy
09198,833,care,train,features_npy/09198.npy
09199,833,care,train,features_npy/09199.npy
09200,833,care,train,features_npy/09200.npy
09209,833,care,train,features_npy/09209.npy
09210,833,care,val,features_npy/09210.npy
09214,833,care,test,features_npy/09214.npy
09216,1337,careless,train,features_npy/09216.npy
09220,1337,careless,train,features_npy/09220.npy
09234,368,car,train,features_npy/09234.npy
09235,368,car,val,features_npy/09235.npy
09237,368,car,train,features_npy/09237.npy
09238,368,car,train,features_npy/09238.npy
09244,368,car,train,features_npy/09244.npy
09249,368,car,test,features_npy/09249.npy
09259,1657,carnival,val,features_npy/09259.npy
09260,1657,carnival,train,features_npy/09260.npy
09261,1657,carnival,train,features_npy/09261.npy
09262,1657,carnival,train,features_npy/09262.npy
09264,1657,carnival,train,features_npy/09264.npy
09305,497,carrot,train,features_npy/09305.npy
09306,497,carrot,train,features_npy/09306.npy
09307,497,carrot,val,features_npy/09307.npy
09308,497,carrot,test,features_npy/09308.npy
09309,497,carrot,test,features_npy/09309.npy
09310,497,carrot,train,features_npy/09310.npy
09319,834,carry,val,features_npy/09319.npy
09320,834,carry,train,features_npy/09320.npy
09321,834,carry,train,features_npy/09321.npy
09326,834,carry,train,features_npy/09326.npy
09328,834,carry,val,features_npy/09328.npy
09457,265,catch,train,features_npy/09457.npy
09458,265,catch,train,features_npy/09458.npy
09459,265,catch,train,features_npy/09459.npy
09461,265,catch,train,features_npy/09461.npy
09467,265,catch,train,features_npy/09467.npy
09468,265,catch,test,features_npy/09468.npy
09473,265,catch,train,features_npy/09473.npy
09488,1064,category,train,features_npy/09488.npy
09489,1064,category,train,features_npy/09489.npy
09490,1064,category,train,features_npy/09490.npy
09493,1064,category,train,features_npy/09493.npy
09495,1064,category,train,features_npy/09495.npy
09501,1658,caterpillar,val,features_npy/09501.npy
09502,1658,caterpillar,train,features_npy/09502.npy
09311,497,carrot,train,features_npy/09311.npy
09503,1658,caterpillar,train,features_npy/09503.npy
09507,1658,caterpillar,train,features_npy/09507.npy
